dataset,target,encoder,model,features,fit_time,score_time,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro,test_log_loss,train_log_loss,test_auc,train_auc,test_brier,train_brier,test_matthews,train_matthews,test_kappa,train_kappa,original_df_mem,encoded_df_mem,blank_encoder_mem,trained_encoder_mem,fit_encoder_time,score_encoder_time
kr.vs.kp.arff,class,BaseNEncoder,DecisionTreeClassifier,36,2.3735,1.71942,0.98028,1,0.980795,1,0.6811,0.000000000000000999,0.980825,1,0.0197199,0,0.961153,1,0.960545,1,6028930,1700530,1528,27620,1.34452,0.98143
kr.vs.kp.arff,class,BaseNEncoder,GaussianNB,36,2.39366,1.74151,0.622632,0.62314,0.439389,0.733781,12.3694,10.3862,0.635623,0.605887,0.377368,0.37686,0.352323,0.342212,0.264766,0.21896,6028930,1700530,1528,27620,1.36388,0.984518
kr.vs.kp.arff,class,BaseNEncoder,GradientBoostingClassifier,36,2.97944,1.77546,0.888306,0.976255,0.868668,0.97716,0.241259,0.0781458,0.893005,0.97643,0.111694,0.0237447,0.804319,0.952499,0.77969,0.952437,6028930,1700530,1528,27620,1.3861,1.01001
kr.vs.kp.arff,class,BaseNEncoder,KNeighborsClassifier,36,2.42497,2.3358,0.957448,0.975456,0.959338,0.976863,0.249339,0.112609,0.957327,0.974683,0.042552,0.0245445,0.915681,0.951254,0.914711,0.950742,6028930,1700530,1528,27620,1.36223,0.983072
kr.vs.kp.arff,class,BaseNEncoder,LogisticRegression,36,2.43347,1.7294,0.939909,0.967946,0.936709,0.969209,0.162087,0.10122,0.942001,0.968034,0.0600912,0.0320539,0.888231,0.935808,0.880564,0.935785,6028930,1700530,1528,27620,1.36524,0.987222
kr.vs.kp.arff,class,BaseNEncoder,MLPClassifier,36,5.42334,1.73232,0.812548,0.99934,0.742678,0.999368,1.07698,0.00942755,0.820579,0.999318,0.187452,0.000660471,0.682244,0.998678,0.633813,0.998676,6028930,1700530,1528,27620,1.39213,1.00525
kr.vs.kp.arff,class,BaseNEncoder,RandomForestClassifier,36,2.44567,1.75375,0.984045,0.999583,0.984629,0.9996,0.0920657,0.0175884,0.9842,0.999591,0.0159552,0.000417162,0.968178,0.999164,0.968045,0.999164,6028930,1700530,1528,27620,1.37591,0.991426
kr.vs.kp.arff,class,BaseNEncoder,SGDClassifier,36,2.42116,1.74766,0.893318,0.940653,0.878285,0.946093,3.59537,1.92344,0.895612,0.939211,0.106682,0.0593468,0.811912,0.886659,0.788809,0.880429,6028930,1700530,1528,27620,1.37144,0.98795
kr.vs.kp.arff,class,BaseNEncoder,SVC,36,3.26277,1.92495,0.928665,0.972674,0.915539,0.973395,0.260007,0.107297,0.931693,0.973397,0.0713353,0.0273258,0.874992,0.945921,0.85935,0.945325,6028930,1700530,1528,27620,1.39693,1.00973
kr.vs.kp.arff,class,BinaryEncoder,DecisionTreeClassifier,36,1.0445,1.94256,0.995307,1,0.995508,1,0.162104,0.000000000000000999,0.995256,1,0.0046934,0,0.990627,1,0.990594,1,6028930,1700530,1280,27308,0.426628,0.572244
kr.vs.kp.arff,class,BinaryEncoder,GaussianNB,36,1.02956,1.94105,0.618917,0.62314,0.731309,0.733781,10.4601,10.3862,0.601533,0.605887,0.381083,0.37686,0.331978,0.342212,0.210023,0.21896,6028930,1700530,1280,27308,0.419888,0.574477
kr.vs.kp.arff,class,BinaryEncoder,GradientBoostingClassifier,36,1.54207,1.89383,0.972464,0.976255,0.973562,0.97716,0.0838909,0.0781458,0.97255,0.97643,0.0275363,0.0237447,0.945177,0.952499,0.944832,0.952437,6028930,1700530,1280,27308,0.415418,0.561502
kr.vs.kp.arff,class,BinaryEncoder,KNeighborsClassifier,36,1.04002,2.51469,0.945873,0.975456,0.949949,0.976863,0.317493,0.112609,0.944134,0.974683,0.0541272,0.0245445,0.893811,0.951254,0.891171,0.950742,6028930,1700530,1280,27308,0.421703,0.552956
kr.vs.kp.arff,class,BinaryEncoder,LogisticRegression,36,1.06051,1.92438,0.964643,0.967946,0.966113,0.969209,0.107718,0.101221,0.964643,0.968034,0.0353566,0.0320539,0.929541,0.935808,0.929152,0.935785,6028930,1700530,1280,27308,0.421423,0.566609
kr.vs.kp.arff,class,BinaryEncoder,MLPClassifier,36,3.65269,1.96171,0.992802,0.998853,0.993087,0.998902,0.0253184,0.0123839,0.99283,0.998833,0.0071983,0.00114734,0.985646,0.997701,0.985579,0.997701,6028930,1700530,1280,27308,0.414522,0.567794
kr.vs.kp.arff,class,BinaryEncoder,RandomForestClassifier,36,1.05175,1.90179,0.987806,0.999618,0.988356,0.999634,0.0867757,0.0184765,0.987685,0.999612,0.0121944,0.000382451,0.975597,0.999234,0.975557,0.999234,6028930,1700530,1280,27308,0.417192,0.5646
kr.vs.kp.arff,class,BinaryEncoder,SGDClassifier,36,1.02452,1.89784,0.915522,0.925358,0.91717,0.927484,2.74221,2.44005,0.915505,0.925122,0.084478,0.0746417,0.842786,0.86008,0.830935,0.850497,6028930,1700530,1280,27308,0.417002,0.564827
kr.vs.kp.arff,class,BinaryEncoder,SVC,36,2.00002,2.19435,0.970895,0.972674,0.971627,0.973395,0.111496,0.107321,0.97161,0.973397,0.0291047,0.0273258,0.942682,0.945921,0.941772,0.945325,6028930,1700530,1280,27308,0.451753,0.581936
kr.vs.kp.arff,class,HashingEncoder,DecisionTreeClassifier,36,1.97089,1.59676,0.608527,0.62978,0.595784,0.618084,0.733571,0.632476,0.611004,0.632345,0.391473,0.37022,0.224602,0.26644,0.220552,0.262946,6028930,289021,944,4272,0.000334835,1.96273
kr.vs.kp.arff,class,HashingEncoder,GaussianNB,36,2.01613,1.55429,0.62168,0.621679,0.581632,0.581966,0.791253,0.785183,0.627136,0.627138,0.37832,0.378321,0.261424,0.261307,0.251187,0.251158,6028930,289021,944,4272,0.00034523,1.95491
kr.vs.kp.arff,class,HashingEncoder,GradientBoostingClassifier,36,2.24081,1.63225,0.618221,0.629223,0.607788,0.618433,0.648813,0.634083,0.62059,0.631713,0.381779,0.370777,0.242845,0.264672,0.239639,0.261737,6028930,289021,944,4272,0.000399303,2.03147
kr.vs.kp.arff,class,HashingEncoder,KNeighborsClassifier,36,1.97564,1.59215,0.557869,0.57106,0.607869,0.61704,4.92086,4.5819,0.553208,0.566741,0.442131,0.42894,0.108127,0.136741,0.10693,0.134306,6028930,289021,944,4272,0.000340962,2.04017
kr.vs.kp.arff,class,HashingEncoder,LogisticRegression,36,1.98454,1.55366,0.6198,0.621262,0.635659,0.636746,0.646528,0.645177,0.619119,0.62059,0.3802,0.378738,0.238313,0.241174,0.238131,0.241143,6028930,289021,944,4272,0.000361109,1.98962
kr.vs.kp.arff,class,HashingEncoder,MLPClassifier,36,2.31777,1.60235,0.616042,0.616744,0.644137,0.645807,0.647388,0.646036,0.613661,0.614149,0.383958,0.383256,0.230118,0.232291,0.227812,0.228988,6028930,289021,944,4272,0.000333834,1.96234
kr.vs.kp.arff,class,HashingEncoder,RandomForestClassifier,36,2.00041,1.58459,0.608215,0.629189,0.599491,0.621241,0.704952,0.633923,0.610254,0.631315,0.391785,0.370811,0.222717,0.263982,0.219234,0.261126,6028930,289021,944,4272,0.000395608,1.96674
kr.vs.kp.arff,class,HashingEncoder,SGDClassifier,36,1.98791,1.56181,0.548787,0.537027,0.489423,0.473946,15.3377,15.7813,0.545488,0.533954,0.451213,0.462973,0.120673,0.0877744,0.0912231,0.0680089,6028930,289021,944,4272,0.000400448,1.93212
kr.vs.kp.arff,class,HashingEncoder,SVC,36,3.51006,1.61977,0.623238,0.622201,0.6297,0.63035,0.64952,0.647666,0.623657,0.622425,0.376762,0.377799,0.247698,0.244956,0.246704,0.244361,6028930,289021,944,4272,0.000349498,1.99721
kr.vs.kp.arff,class,LeaveOneOutEncoder,DecisionTreeClassifier,36,1.54861,2.23042,0.996244,1,0.996414,1,0.129724,0.000000000000000999,0.996154,1,0.0037559,0,0.992499,1,0.992471,1,6028930,851414,1320,50172,0.931584,0.57772
kr.vs.kp.arff,class,LeaveOneOutEncoder,GaussianNB,36,1.56905,2.22547,0.61923,0.622618,0.731706,0.733536,5.70235,5.66718,0.601805,0.605335,0.38077,0.377382,0.334384,0.341358,0.210605,0.217832,6028930,851414,1320,50172,0.950046,0.571718
kr.vs.kp.arff,class,LeaveOneOutEncoder,GradientBoostingClassifier,36,1.92974,2.30432,0.978722,0.980775,0.979387,0.981399,0.0807803,0.075669,0.979154,0.981212,0.0212785,0.0192254,0.957756,0.961737,0.957405,0.96151,6028930,851414,1320,50172,0.969331,0.593366
kr.vs.kp.arff,class,LeaveOneOutEncoder,KNeighborsClassifier,36,1.56555,2.42093,0.964651,0.980149,0.966236,0.980979,0.147068,0.042455,0.964517,0.980142,0.0353488,0.019851,0.929459,0.960227,0.929146,0.960222,6028930,851414,1320,50172,0.93421,0.563974
kr.vs.kp.arff,class,LeaveOneOutEncoder,LogisticRegression,36,1.62667,2.2333,0.939608,0.939647,0.943593,0.943618,0.208375,0.206566,0.93833,0.93837,0.060392,0.0603533,0.880084,0.879978,0.878691,0.878774,6028930,851414,1320,50172,0.98606,0.615166
kr.vs.kp.arff,class,LeaveOneOutEncoder,MLPClassifier,36,2.78066,2.14506,0.942109,0.94222,0.945602,0.945629,0.159954,0.160212,0.94117,0.941313,0.057891,0.0577804,0.88464,0.884837,0.883781,0.884021,6028930,851414,1320,50172,0.924472,0.558219
kr.vs.kp.arff,class,LeaveOneOutEncoder,RandomForestClassifier,36,1.60984,2.20313,0.988742,0.999618,0.989223,0.999634,0.084989,0.0217822,0.988752,0.999618,0.0112578,0.000382379,0.977486,0.999234,0.977439,0.999234,6028930,851414,1320,50172,0.966237,0.584462
kr.vs.kp.arff,class,LeaveOneOutEncoder,SGDClassifier,36,1.57878,2.1538,0.890975,0.896378,0.893472,0.897353,3.09365,3.02373,0.889834,0.895295,0.109025,0.103622,0.803495,0.81285,0.781199,0.792184,6028930,851414,1320,50172,0.958649,0.573775
kr.vs.kp.arff,class,LeaveOneOutEncoder,SVC,36,2.15507,2.25124,0.94086,0.940864,0.94464,0.944624,0.201677,0.200812,0.939696,0.939702,0.05914,0.0591365,0.882367,0.882227,0.881232,0.881245,6028930,851414,1320,50172,0.9317,0.568284
kr.vs.kp.arff,class,OneHotEncoder,DecisionTreeClassifier,36,0.911581,1.54384,0.996869,1,0.997011,1,0.108137,0.000000000000000999,0.99678,1,0.0031309,0,0.993747,1,0.993724,1,6028930,2528930,1040,26124,0.36989,0.478189
kr.vs.kp.arff,class,OneHotEncoder,GaussianNB,36,0.894244,1.51428,0.619855,0.623592,0.731796,0.733985,10.4452,10.3703,0.602516,0.606366,0.380145,0.376408,0.333801,0.342986,0.212037,0.219942,6028930,2528930,1040,26124,0.364674,0.472783
kr.vs.kp.arff,class,OneHotEncoder,GradientBoostingClassifier,36,1.45417,1.51634,0.979034,0.980462,0.979683,0.981088,0.080502,0.0749287,0.979481,0.980924,0.020966,0.0195383,0.958407,0.961131,0.958031,0.960885,6028930,2528930,1040,26124,0.36524,0.474767
kr.vs.kp.arff,class,OneHotEncoder,KNeighborsClassifier,36,0.909884,2.56804,0.951816,0.978237,0.955197,0.979395,0.303273,0.112771,0.95033,0.977671,0.0481839,0.0217633,0.905097,0.956615,0.903174,0.956342,6028930,2528930,1040,26124,0.372418,0.468504
kr.vs.kp.arff,class,OneHotEncoder,LogisticRegression,36,0.93036,1.55309,0.964954,0.968294,0.966385,0.969519,0.107121,0.100526,0.965023,0.96842,0.0350461,0.0317063,0.930198,0.936523,0.929779,0.936486,6028930,2528930,1040,26124,0.369298,0.484557
kr.vs.kp.arff,class,OneHotEncoder,MLPClassifier,36,4.06363,1.59143,0.994054,0.998957,0.99431,0.999002,0.0243543,0.0113569,0.994059,0.99893,0.00594633,0.00104302,0.988158,0.997911,0.988083,0.99791,6028930,2528930,1040,26124,0.373334,0.489468
kr.vs.kp.arff,class,OneHotEncoder,RandomForestClassifier,36,0.921032,1.54095,0.986238,0.999513,0.98686,0.999534,0.0759985,0.0215676,0.986157,0.999518,0.0137618,0.000486751,0.972464,0.999025,0.972415,0.999025,6028930,2528930,1040,26124,0.363314,0.468595
kr.vs.kp.arff,class,OneHotEncoder,SGDClassifier,36,0.885078,1.5305,0.953335,0.950323,0.954318,0.951586,1.53145,1.60953,0.953648,0.950724,0.0466646,0.0496769,0.909789,0.904348,0.906645,0.900578,6028930,2528930,1040,26124,0.357022,0.469543
kr.vs.kp.arff,class,OneHotEncoder,SVC,36,2.07606,1.66661,0.97152,0.972778,0.972222,0.973469,0.112573,0.106858,0.972264,0.973546,0.0284797,0.0272216,0.94398,0.946198,0.943025,0.945538,6028930,2528930,1040,26124,0.375624,0.4811
kr.vs.kp.arff,class,OrdinalEncoder,DecisionTreeClassifier,36,0.81425,0.681743,0.995303,1,0.995521,1,0.16224,0.000000000000000999,0.995168,1,0.00469732,0,0.990616,1,0.990583,1,6028930,851414,968,25724,0.389045,0.37822
kr.vs.kp.arff,class,OrdinalEncoder,GaussianNB,36,0.796443,0.670312,0.619855,0.623279,0.731793,0.733735,5.58935,5.55742,0.602516,0.60606,0.380145,0.376721,0.333878,0.341667,0.212038,0.219304,6028930,851414,968,25724,0.385078,0.371916
kr.vs.kp.arff,class,OrdinalEncoder,GradientBoostingClassifier,36,1.11506,0.66071,0.978409,0.98067,0.979084,0.981308,0.0815966,0.0753309,0.978827,0.981081,0.021591,0.0193296,0.957165,0.961506,0.956779,0.9613,6028930,851414,968,25724,0.382201,0.372155
kr.vs.kp.arff,class,OrdinalEncoder,KNeighborsClassifier,36,0.802311,0.950933,0.948068,0.976603,0.952083,0.977917,0.297782,0.11327,0.946242,0.97589,0.0519319,0.0233971,0.89842,0.953489,0.895565,0.95305,6028930,851414,968,25724,0.382244,0.371859
kr.vs.kp.arff,class,OrdinalEncoder,LogisticRegression,36,0.83068,0.668573,0.956197,0.959011,0.958053,0.960702,0.133314,0.129183,0.956143,0.958994,0.043803,0.0409887,0.912518,0.917877,0.912221,0.917871,6028930,851414,968,25724,0.384069,0.373314
kr.vs.kp.arff,class,OrdinalEncoder,MLPClassifier,36,2.50019,0.663052,0.963703,0.969441,0.965098,0.970679,0.104462,0.0930619,0.963891,0.969499,0.0362971,0.0305591,0.928333,0.939009,0.927289,0.938772,6028930,851414,968,25724,0.381341,0.374569
kr.vs.kp.arff,class,OrdinalEncoder,RandomForestClassifier,36,0.809546,0.657706,0.984045,0.999583,0.984716,0.999601,0.083813,0.0237225,0.984087,0.999573,0.0159552,0.000417198,0.968141,0.999164,0.968028,0.999164,6028930,851414,968,25724,0.378687,0.368369
kr.vs.kp.arff,class,OrdinalEncoder,SGDClassifier,36,0.795055,0.68823,0.902929,0.905272,0.908828,0.910984,3.24046,3.16442,0.901237,0.903647,0.0970711,0.0947282,0.823054,0.827079,0.804654,0.809383,6028930,851414,968,25724,0.384671,0.371256
kr.vs.kp.arff,class,OrdinalEncoder,SVC,36,1.29712,0.715474,0.949306,0.951606,0.95191,0.954092,0.128448,0.123182,0.948791,0.951077,0.0506937,0.0483939,0.898785,0.903119,0.898323,0.902937,6028930,851414,968,25724,0.379721,0.37107
kr.vs.kp.arff,class,TargetEncoder,DecisionTreeClassifier,36,1.47696,2.18567,0.995305,1,0.995506,1,0.162172,0.000000000000000999,0.995254,1,0.00469536,0,0.990612,1,0.99059,1,6028930,851414,1280,52255.2,0.858219,0.567235
kr.vs.kp.arff,class,TargetEncoder,GaussianNB,36,1.47813,2.19043,0.640185,0.640835,0.739368,0.740031,3.31782,3.28771,0.624516,0.625123,0.359815,0.359165,0.356708,0.359758,0.256711,0.257963,6028930,851414,1280,52255.2,0.849047,0.574452
kr.vs.kp.arff,class,TargetEncoder,GradientBoostingClassifier,36,1.76075,2.18743,0.978722,0.980775,0.979387,0.981399,0.0807844,0.075669,0.979154,0.981212,0.0212785,0.0192254,0.957756,0.961737,0.957405,0.96151,6028930,851414,1280,52255.2,0.834365,0.57346
kr.vs.kp.arff,class,TargetEncoder,KNeighborsClassifier,36,1.43805,2.2909,0.964651,0.980149,0.966236,0.980979,0.147068,0.042455,0.964517,0.980142,0.0353488,0.019851,0.929459,0.960227,0.929146,0.960222,6028930,851414,1280,52255.2,0.820323,0.565876
kr.vs.kp.arff,class,TargetEncoder,LogisticRegression,36,1.47329,2.16948,0.939608,0.939786,0.943593,0.943741,0.208263,0.206244,0.93833,0.938515,0.060392,0.0602143,0.880084,0.880246,0.878691,0.879055,6028930,851414,1280,52255.2,0.843238,0.563682
kr.vs.kp.arff,class,TargetEncoder,MLPClassifier,36,2.84916,2.17677,0.942435,0.944409,0.945607,0.947468,0.163969,0.15888,0.941784,0.94371,0.0575647,0.0555905,0.885636,0.889016,0.884492,0.888461,6028930,851414,1280,52255.2,0.837912,0.570075
kr.vs.kp.arff,class,TargetEncoder,RandomForestClassifier,36,1.46519,2.1585,0.986552,0.999513,0.987148,0.999534,0.078125,0.021725,0.986454,0.999512,0.0134483,0.000486739,0.973132,0.999025,0.973045,0.999025,6028930,851414,1280,52255.2,0.831626,0.55408
kr.vs.kp.arff,class,TargetEncoder,SGDClassifier,36,1.43428,2.13422,0.928018,0.931964,0.93345,0.936856,2.09084,1.85049,0.926813,0.930723,0.071982,0.0680358,0.863044,0.869553,0.855191,0.863198,6028930,851414,1280,52255.2,0.826336,0.561915
kr.vs.kp.arff,class,TargetEncoder,SVC,36,2.11309,2.34229,0.94086,0.940864,0.94464,0.944624,0.201709,0.201004,0.939696,0.939702,0.05914,0.0591365,0.882367,0.882227,0.881232,0.881245,6028930,851414,1280,52255.2,0.85505,0.567842
labor.arff,class,BaseNEncoder,DecisionTreeClassifier,16,0.127871,0.351143,0.773333,1,0.791429,1,7.82879,0.000000000000000999,0.779167,1,0.226667,0,0.596114,1,0.541149,1,19433.7,10260,1528,8992,0.0697586,0.0481067
labor.arff,class,BaseNEncoder,GradientBoostingClassifier,16,0.187943,0.358242,0.806667,1,0.82127,1,1.23438,0.000264825,0.829167,1,0.193333,0,0.66729,1,0.622015,1,19433.7,10260,1528,8992,0.0704158,0.0505296
labor.arff,class,BaseNEncoder,KNeighborsClassifier,16,0.126733,0.351729,0.933333,0.978544,0.942857,0.983257,0.188863,0.105966,0.95,0.980897,0.0666667,0.0214555,0.882843,0.954144,0.866667,0.953392,19433.7,10260,1528,8992,0.0698118,0.048682
labor.arff,class,BaseNEncoder,LogisticRegression,16,0.122695,0.340281,0.896667,0.984389,0.906984,0.987964,0.208024,0.11183,0.908333,0.982828,0.103333,0.0156109,0.821334,0.96609,0.792015,0.96574,19433.7,10260,1528,8992,0.0659297,0.0488362
labor.arff,class,BaseNEncoder,MLPClassifier,16,0.293981,0.369064,0.913333,1,0.926032,1,0.208568,0.0226157,0.920833,1,0.0866667,0,0.842044,1,0.818681,1,19433.7,10260,1528,8992,0.071454,0.0494312
labor.arff,class,BaseNEncoder,RandomForestClassifier,16,0.142433,0.357845,0.913333,0.998077,0.926032,0.998507,0.292111,0.0763576,0.920833,0.998529,0.0866667,0.00192308,0.842044,0.995891,0.818681,0.995806,19433.7,10260,1528,8992,0.0711599,0.0490537
labor.arff,class,BaseNEncoder,SGDClassifier,16,0.121124,0.330964,0.913333,0.966931,0.918095,0.97451,2.99336,1.14218,0.933333,0.964409,0.0866667,0.0330694,0.858088,0.930406,0.834872,0.927312,19433.7,10260,1528,8992,0.0659845,0.0466877
labor.arff,class,BaseNEncoder,SVC,16,0.123604,0.333643,0.93,1,0.943492,1,0.21874,0.0997443,0.920833,1,0.07,0,0.863868,1,0.842491,1,19433.7,10260,1528,8992,0.0662098,0.0490469
labor.arff,class,BinaryEncoder,DecisionTreeClassifier,16,0.101086,0.479692,0.793333,1,0.835714,1,7.13801,0.000000000000000999,0.770833,1,0.206667,0,0.577114,1,0.544762,1,19433.7,10260,1280,8680,0.0239791,0.06686
labor.arff,class,BinaryEncoder,GaussianNB,16,0.0975206,0.486137,0.84,0.85181,0.894048,0.897671,2.02539,1.6551,0.775,0.788889,0.16,0.14819,0.640711,0.685643,0.597403,0.639185,19433.7,10260,1280,8680,0.0231125,0.0643574
labor.arff,class,BinaryEncoder,GradientBoostingClassifier,16,0.150454,0.486265,0.843333,1,0.871825,1,1.01082,0.000262215,0.8375,1,0.156667,0,0.697202,1,0.660952,1,19433.7,10260,1280,8680,0.0238812,0.0662956
labor.arff,class,BinaryEncoder,KNeighborsClassifier,16,0.101813,0.512223,0.933333,0.978544,0.946429,0.983257,0.153177,0.105966,0.9375,0.980897,0.0666667,0.0214555,0.866421,0.954144,0.858333,0.953392,19433.7,10260,1280,8680,0.0238217,0.0650744
labor.arff,class,BinaryEncoder,LogisticRegression,16,0.109993,0.545488,0.933333,0.984389,0.94127,0.987964,0.189542,0.11183,0.9375,0.982828,0.0666667,0.0156109,0.883956,0.96609,0.86381,0.96574,19433.7,10260,1280,8680,0.0266101,0.071672
labor.arff,class,BinaryEncoder,MLPClassifier,16,0.257111,0.499764,0.95,1,0.960317,1,0.187956,0.0212264,0.95,1,0.05,0,0.904667,1,0.890476,1,19433.7,10260,1280,8680,0.0246144,0.0674807
labor.arff,class,BinaryEncoder,RandomForestClassifier,16,0.116497,0.492107,0.916667,0.996116,0.926984,0.997058,0.253287,0.0818392,0.925,0.994444,0.0833333,0.00388386,0.854667,0.991527,0.830476,0.991348,19433.7,10260,1280,8680,0.0236299,0.0692237
labor.arff,class,BinaryEncoder,SGDClassifier,16,0.109856,0.542993,0.93,0.951508,0.946032,0.961849,2.41771,1.67529,0.925,0.947371,0.07,0.0484917,0.865904,0.902077,0.845022,0.894567,19433.7,10260,1280,8680,0.028178,0.0742635
labor.arff,class,BinaryEncoder,SVC,16,0.101495,0.50124,0.95,1,0.960317,1,0.217705,0.0955719,0.95,1,0.05,0,0.904667,1,0.890476,1,19433.7,10260,1280,8680,0.0231169,0.0641304
labor.arff,class,HashingEncoder,DecisionTreeClassifier,16,0.0403982,0.0796389,0.773333,1,0.810556,1,7.82879,0.000000000000000999,0.745833,1,0.226667,0,0.544649,1,0.51011,1,19433.7,6253.6,944,2336,0.000286698,0.0311243
labor.arff,class,HashingEncoder,GaussianNB,16,0.0417226,0.0790858,0.896667,0.957164,0.920317,0.967058,0.539688,0.128567,0.883333,0.952911,0.103333,0.0428356,0.771334,0.906115,0.752015,0.905789,19433.7,6253.6,944,2336,0.000259829,0.0339015
labor.arff,class,HashingEncoder,GradientBoostingClassifier,16,0.0950802,0.0799908,0.776667,1,0.821825,1,1.68471,0.000295926,0.75,1,0.223333,0,0.522202,1,0.510952,1,19433.7,6253.6,944,2336,0.000289154,0.0321574
labor.arff,class,HashingEncoder,KNeighborsClassifier,16,0.0401759,0.08129,0.896667,0.916214,0.929206,0.937363,0.234084,0.190126,0.8625,0.895885,0.103333,0.0837858,0.758439,0.815037,0.735498,0.811116,19433.7,6253.6,944,2336,0.000256586,0.0320058
labor.arff,class,HashingEncoder,LogisticRegression,16,0.0424076,0.0794024,0.843333,0.982466,0.859048,0.986244,0.221836,0.1373,0.833333,0.986497,0.156667,0.0175339,0.708737,0.963008,0.672944,0.962087,19433.7,6253.6,944,2336,0.000274181,0.0324407
labor.arff,class,HashingEncoder,MLPClassifier,16,0.184514,0.0796962,0.883333,1,0.914921,1,0.18801,0.0377133,0.8625,1,0.116667,0,0.738623,1,0.714286,1,19433.7,6253.6,944,2336,0.000241375,0.0329942
labor.arff,class,HashingEncoder,RandomForestClassifier,16,0.0540451,0.0851007,0.883333,0.998039,0.863492,0.998462,0.270703,0.0876742,0.8875,0.998485,0.116667,0.00196078,0.797202,0.995847,0.780952,0.995761,19433.7,6253.6,944,2336,0.000251794,0.0322932
labor.arff,class,HashingEncoder,SGDClassifier,16,0.0453971,0.0860232,0.863333,0.937368,0.846032,0.949037,4.23037,2.16323,0.875,0.94281,0.136667,0.062632,0.765904,0.876181,0.745022,0.867657,19433.7,6253.6,944,2336,0.000238752,0.037124
labor.arff,class,HashingEncoder,SVC,16,0.0421195,0.0779881,0.893333,1,0.913333,1,0.215285,0.113505,0.883333,1,0.106667,0,0.766667,1,0.756667,1,19433.7,6253.6,944,2336,0.000252366,0.0322
labor.arff,class,LeaveOneOutEncoder,DecisionTreeClassifier,16,0.21989,0.391325,0.843333,1,0.879762,1,5.41108,0.000000000000000999,0.820833,1,0.156667,0,0.672825,1,0.646429,1,19433.7,3693.6,1320,14390.4,0.143236,0.0654252
labor.arff,class,LeaveOneOutEncoder,GaussianNB,16,0.20362,0.337583,0.946667,0.94736,0.963492,0.961071,0.436377,0.321513,0.925,0.925,0.0533333,0.0526395,0.887728,0.886739,0.868831,0.880199,19433.7,3693.6,1320,14390.4,0.133237,0.063228
labor.arff,class,LeaveOneOutEncoder,GradientBoostingClassifier,16,0.245722,0.348268,0.84,1,0.884921,1,0.77405,0.000257013,0.8125,1,0.16,0,0.65415,1,0.627164,1,19433.7,3693.6,1320,14390.4,0.126838,0.0654456
labor.arff,class,LeaveOneOutEncoder,KNeighborsClassifier,16,0.195972,0.328531,0.933333,0.953243,0.949206,0.963628,0.203776,0.145686,0.925,0.952496,0.0666667,0.0467572,0.867912,0.898666,0.847619,0.89819,19433.7,3693.6,1320,14390.4,0.125067,0.0589232
labor.arff,class,LeaveOneOutEncoder,LogisticRegression,16,0.195845,0.341172,0.933333,0.980543,0.952381,0.984843,0.178337,0.131993,0.9125,0.98372,0.0666667,0.019457,0.860447,0.958365,0.838095,0.95768,19433.7,3693.6,1320,14390.4,0.125884,0.0618922
labor.arff,class,LeaveOneOutEncoder,MLPClassifier,16,0.333202,0.33089,0.916667,1,0.943492,1,0.134418,0.0513596,0.8875,1,0.0833333,0,0.797202,1,0.780952,1,19433.7,3693.6,1320,14390.4,0.123704,0.059519
labor.arff,class,LeaveOneOutEncoder,RandomForestClassifier,16,0.212233,0.345563,0.95,0.994155,0.960317,0.995474,0.193213,0.0689004,0.95,0.994192,0.05,0.00584465,0.904667,0.987478,0.890476,0.987217,19433.7,3693.6,1320,14390.4,0.128736,0.0635648
labor.arff,class,LeaveOneOutEncoder,SGDClassifier,16,0.200368,0.341069,0.91,0.955317,0.931746,0.965678,3.10849,1.54331,0.9,0.951441,0.09,0.0446833,0.827141,0.906261,0.799567,0.901317,19433.7,3693.6,1320,14390.4,0.131014,0.0601257
labor.arff,class,LeaveOneOutEncoder,SVC,16,0.199621,0.326334,0.896667,0.982466,0.92381,0.986335,0.205288,0.117352,0.875,0.98519,0.103333,0.0175339,0.792395,0.962646,0.759307,0.961872,19433.7,3693.6,1320,14390.4,0.129531,0.0591544
labor.arff,class,OneHotEncoder,DecisionTreeClassifier,16,0.0817837,0.391513,0.896667,1,0.913333,1,3.56901,0.000000000000000999,0.883333,1,0.103333,0,0.806403,1,0.772967,1,19433.7,12312,1040,8312,0.0204555,0.0508791
labor.arff,class,OneHotEncoder,GaussianNB,16,0.0822641,0.396205,0.926667,0.94736,0.949206,0.961071,1.72436,1.24251,0.9,0.925,0.0733333,0.0526395,0.848966,0.886739,0.823377,0.880199,19433.7,12312,1040,8312,0.0199885,0.0498934
labor.arff,class,OneHotEncoder,GradientBoostingClassifier,16,0.142081,0.412656,0.84,1,0.879762,1,1.10397,0.000261664,0.8125,1,0.16,0,0.671685,1,0.632641,1,19433.7,12312,1040,8312,0.0231045,0.0526501
labor.arff,class,OneHotEncoder,KNeighborsClassifier,16,0.0820733,0.392181,0.933333,0.961124,0.946429,0.969868,0.154234,0.107429,0.9375,0.961081,0.0666667,0.0388763,0.866421,0.915737,0.858333,0.915079,19433.7,12312,1040,8312,0.0204937,0.0522109
